date,btg_water_temp_daily_mean,btg_water_temp_valid_hours,btg_water_temp_available,btg_pressure_daily_mean,btg_pressure_valid_hours,btg_pressure_available
2018-05-26,13.069083333333333,24,True,1016.8819166666667,24,True
2018-05-27,11.969166666666666,24,True,1015.9930416666666,24,True
2018-05-28,12.524000000000001,24,True,1017.3680833333333,24,True
2018-05-29,13.837958333333333,24,True,1019.2709166666667,24,True
2018-05-30,15.29725,24,True,1017.0902500000001,24,True
2018-05-31,13.439541666666665,24,True,1015.7917083333333,24,True
2018-06-01,10.342374999999999,24,True,1015.208375,24,True
2018-06-02,11.067541666666665,24,True,1015.6041666666666,24,True
2018-06-03,10.985416666666666,24,True,1020.0485833333333,24,True
2018-06-04,10.652791666666667,24,True,1021.0416666666666,24,True
2018-06-05,11.767333333333333,24,True,1017.4236666666667,24,True
2018-06-06,14.279666666666666,24,True,1013.576375,24,True
2018-06-07,10.337291666666667,24,True,1014.2012916666666,24,True
2018-06-08,9.711291666666666,24,True,1013.7429999999999,24,True
2018-06-09,12.101083333333333,24,True,1013.2639166666667,24,True
2018-06-10,12.323041666666667,24,True,1016.2083333333334,24,True
2018-06-11,11.561458333333334,24,True,1022.5695,24,True
2018-06-12,11.586208333333333,24,True,1022.4513333333333,24,True
2018-06-13,11.393625,24,True,1020.0486666666667,24,True
2018-06-14,11.305041666666668,24,True,1019.8958333333334,24,True
2018-06-15,11.337208333333335,24,True,1018.0625,24,True
2018-06-16,11.611333333333333,24,True,1016.8680416666666,24,True
2018-06-17,11.807166666666667,24,True,1017.8402916666668,24,True
2018-06-18,9.4368,15,True,1015.7556000000001,15,True
2018-06-19,,0,False,,0,False
2018-06-20,,0,False,,0,False
2018-06-21,,0,False,,0,False
2018-06-22,,0,False,,0,False
2018-06-23,,0,False,,0,False
2018-06-24,,0,False,,0,False
2018-06-25,,0,False,,0,False
2018-06-26,,0,False,,0,False
2018-06-27,,0,False,,0,False
2018-06-28,,0,False,,0,False
2018-06-29,,0,False,,0,False
2018-06-30,,0,False,,0,False
2018-07-01,,0,False,,0,False
2018-07-02,,0,False,,0,False
2018-07-03,,0,False,,0,False
2018-07-04,,0,False,,0,False
2018-07-05,,0,False,,0,False
2018-07-06,,0,False,,0,False
2018-07-07,,0,False,,0,False
2018-07-08,,0,False,,0,False
2018-07-09,,0,False,,0,False
2018-07-10,,0,False,,0,False
2018-07-11,13.07876923076923,13,True,1017.0302727272727,11,True
2018-07-12,9.84329411764706,17,True,1016.980411764706,17,True
2018-07-13,,0,False,,0,False
2018-07-14,,0,False,,0,False
2018-07-15,,0,False,,0,False
2018-07-16,,0,False,,0,False
2018-07-17,12.639473684210527,19,True,1018.8069999999999,19,True
2018-07-18,11.744916666666667,24,True,1019.8819166666667,24,True
2018-07-19,10.229583333333332,24,True,1023.3999583333334,24,True
2018-07-20,12.116999999999999,24,True,1020.1666666666666,24,True
2018-07-21,11.693208333333333,24,True,1013.9028333333334,24,True
2018-07-22,12.024375,24,True,1018.4305416666666,24,True
2018-07-23,10.957,24,True,1015.5069166666667,24,True
2018-07-24,10.847583333333333,24,True,1020.0069583333334,24,True
2018-07-25,8.78325,24,True,1019.0485833333333,24,True
2018-07-26,9.991958333333333,24,True,1016.6041666666666,24,True
2018-07-27,11.571583333333335,24,True,1022.638875,24,True
2018-07-28,12.169166666666667,24,True,1021.5416666666666,24,True
2018-07-29,11.028916666666667,24,True,1019.0347499999999,24,True
2018-07-30,10.272541666666667,24,True,1019.2152500000001,24,True
2018-07-31,10.603125,24,True,1016.6389166666667,24,True
2018-08-01,10.90775,24,True,1018.6042083333333,24,True
2018-08-02,11.009583333333333,24,True,1020.104125,24,True
2018-08-03,12.818916666666667,24,True,1018.2152500000001,24,True
2018-08-04,11.180083333333334,24,True,1016.5694166666667,24,True
2018-08-05,10.859625000000001,24,True,1019.2222499999999,24,True
2018-08-06,11.189208333333333,24,True,1015.354125,24,True
2018-08-07,13.960791666666667,24,True,1019.1457916666667,24,True
2018-08-08,12.986875,24,True,1012.6597499999999,24,True
2018-08-09,11.181166666666668,24,True,1015.3541666666666,24,True
2018-08-10,11.496583333333334,24,True,1014.673625,24,True
2018-08-11,11.839458333333333,24,True,1016.951375,24,True
2018-08-12,11.717291666666666,24,True,1018.6666666666666,24,True
2018-08-13,13.614041666666667,24,True,1020.4166666666666,24,True
2018-08-14,11.819416666666667,24,True,1014.9027500000001,24,True
2018-08-15,10.675916666666666,24,True,1016.9097499999999,24,True
2018-08-16,12.19975,24,True,1019.166625,24,True
2018-08-17,12.305208333333333,24,True,1019.8750416666667,24,True
2018-08-18,13.984833333333333,24,True,1018.7847499999999,24,True
2018-08-19,12.46275,24,True,1014.5070000000001,24,True
2018-08-20,9.663083333333333,24,True,1018.0347083333332,24,True
2018-08-21,9.667291666666666,24,True,1018.7291666666666,24,True
2018-08-22,10.600166666666667,24,True,1018.4860833333333,24,True
2018-08-23,11.523874999999999,24,True,1020.7292083333333,24,True
2018-08-24,13.773833333333334,24,True,1018.5346666666666,24,True
2018-08-25,12.917541666666667,24,True,1013.5000416666667,24,True
2018-08-26,11.872625,24,True,1015.2292083333333,24,True
2018-08-27,12.15875,24,True,1016.9930833333333,24,True
2018-08-28,11.823125,24,True,1017.2430833333333,24,True
2018-08-29,11.945625,24,True,1016.3402916666668,24,True
2018-08-30,12.297166666666667,24,True,1017.9167083333333,24,True
2018-08-31,11.796708333333333,24,True,1018.2360833333333,24,True
2018-09-01,12.375541666666665,24,True,1019.6527916666668,24,True
2018-09-02,13.773125,24,True,1017.2292083333333,24,True
2018-09-03,11.876083333333334,24,True,1011.4027916666668,24,True
2018-09-04,12.912416666666667,24,True,1013.2847499999999,24,True
2018-09-05,13.785166666666667,24,True,1016.986125,24,True
2018-09-06,11.901541666666667,24,True,1016.125,24,True
2018-09-07,12.122541666666665,24,True,1018.7500416666667,24,True
2018-09-08,11.595833333333333,24,True,1016.6110833333333,24,True
2018-09-09,12.184833333333332,24,True,1016.0277916666668,24,True
2018-09-10,11.772666666666666,24,True,1015.0832916666667,24,True
2018-09-11,11.926833333333335,24,True,1017.0070000000001,24,True
2018-09-12,12.355666666666666,24,True,1017.0971666666666,24,True
2018-09-13,12.64275,24,True,1017.5,24,True
2018-09-14,12.728958333333333,24,True,1017.1319583333334,24,True
2018-09-15,12.846708333333332,24,True,1018.020875,24,True
2018-09-16,12.36575,24,True,1019.2985833333333,24,True
2018-09-17,12.683166666666667,24,True,1016.8402916666668,24,True
2018-09-18,13.552666666666667,24,True,1017.5972083333332,24,True
2018-09-19,15.143041666666667,24,True,1015.5833333333334,24,True
2018-09-20,16.235,24,True,1013.4306666666666,24,True
2018-09-21,14.436083333333334,24,True,1011.3888333333333,24,True
2018-09-22,12.526666666666666,24,True,1015.9305416666666,24,True
2018-09-23,13.805041666666668,24,True,1014.3819166666667,24,True
2018-09-24,13.896291666666668,24,True,1012.8264166666667,24,True
2018-09-25,12.621083333333333,24,True,1013.5278333333334,24,True
2018-09-26,13.144374999999998,24,True,1014.5694583333334,24,True
2018-09-27,13.339,24,True,1016.048625,24,True
2018-09-28,13.678333333333333,24,True,1014.7639166666667,24,True
2018-09-29,14.692875,24,True,1015.423625,24,True
2018-09-30,14.751750000000001,24,True,1015.9236666666667,24,True
2018-10-01,13.983666666666666,24,True,1015.8125,24,True
2018-10-02,13.953333333333333,24,True,1014.4722916666666,24,True
2018-10-03,14.099166666666667,24,True,1011.5485833333333,24,True
2018-10-04,13.475541666666667,24,True,1015.548625,24,True
2018-10-05,12.653416666666667,24,True,1015.5971666666666,24,True
2018-10-06,12.469708333333335,24,True,1014.0000416666667,24,True
2018-10-07,12.663874999999999,24,True,1016.6875,24,True
2018-10-08,14.053708333333333,24,True,1018.8124583333333,24,True
2018-10-09,15.467791666666665,24,True,1016.4305416666666,24,True
2018-10-10,13.321583333333335,24,True,1013.986125,24,True
2018-10-11,13.320583333333333,24,True,1018.451375,24,True
2018-10-12,12.642916666666666,24,True,1020.75,24,True
2018-10-13,12.131458333333333,24,True,1021.0416666666666,24,True
2018-10-14,13.551916666666665,24,True,1017.9166666666666,24,True
2018-10-15,12.766125,24,True,1016.381875,24,True
2018-10-16,13.23975,24,True,1016.5139166666667,24,True
2018-10-17,13.221874999999999,24,True,1017.9513333333333,24,True
2018-10-18,14.333374999999998,24,True,1016.2360833333333,24,True
2018-10-19,13.72875,24,True,1016.1944166666667,24,True
2018-10-20,13.909416666666667,24,True,1016.2430416666666,24,True
2018-10-21,14.507624999999999,24,True,1013.6179999999999,24,True
2018-10-22,13.544619047619047,21,True,1015.0794285714286,21,True
2018-10-23,12.843708333333334,24,True,1016.8153333333333,24,True
2018-10-24,14.187125,24,True,1017.263875,24,True
2018-10-25,14.420208333333333,24,True,1016.611125,24,True
2018-10-26,14.932250000000002,24,True,1014.1041666666666,24,True
2018-10-27,15.721874999999999,24,True,1013.1875,24,True
2018-10-28,13.757125,24,True,1013.7361666666667,24,True
2018-10-29,14.096791666666666,24,True,1014.5764166666667,24,True
2018-10-30,15.565833333333332,24,True,1016.208375,24,True
2018-10-31,15.241,24,True,1016.1249583333333,24,True
2018-11-01,15.108083333333333,24,True,1013.1736666666667,24,True
2018-11-02,15.079083333333335,24,True,1015.361125,24,True
2018-11-03,15.220374999999999,24,True,1015.3403333333334,24,True
2018-11-04,15.03675,24,True,1016.1736666666667,24,True
2018-11-05,14.997541666666669,24,True,1014.7569583333334,24,True
2018-11-06,14.145625,24,True,1015.0833333333334,24,True
2018-11-07,14.294166666666667,24,True,1011.8402500000001,24,True
2018-11-08,14.945500000000001,24,True,1012.0625,24,True
2018-11-09,14.523125,24,True,1013.763875,24,True
2018-11-10,14.788791666666667,24,True,1013.7222083333332,24,True
2018-11-11,16.036291666666667,24,True,1013.5625416666667,24,True
2018-11-12,15.689833333333333,24,True,1018.1250416666667,24,True
2018-11-13,16.336916666666667,24,True,1017.9375,24,True
2018-11-14,17.386958333333332,24,True,1013.0555416666666,24,True
2018-11-15,15.833625,24,True,1012.7569583333334,24,True
2018-11-16,15.928666666666667,24,True,1014.4444166666667,24,True
2018-11-17,17.869333333333334,24,True,1014.8819583333334,24,True
2018-11-18,17.294625,24,True,1010.4375416666667,24,True
2018-11-19,15.438249999999998,24,True,1013.5139166666667,24,True
2018-11-20,15.618083333333333,24,True,1014.7569166666667,24,True
2018-11-21,15.925625000000002,24,True,1015.2777916666668,24,True
2018-11-22,16.418041666666667,24,True,1014.9097083333332,24,True
2018-11-23,15.705541666666667,24,True,1014.8055833333333,24,True
2018-11-24,15.762958333333332,24,True,1013.2846666666666,24,True
2018-11-25,16.464291666666664,24,True,1013.0764166666667,24,True
2018-11-26,15.932666666666668,24,True,1015.201375,24,True
2018-11-27,15.179958333333333,24,True,1014.5625416666667,24,True
2018-11-28,15.735291666666667,24,True,1015.9027500000001,24,True
2018-11-29,15.73775,24,True,1017.2222916666666,24,True
2018-11-30,15.564375,24,True,1015.8820000000001,24,True
2018-12-01,15.814583333333333,24,True,1015.826375,24,True
2018-12-02,16.041875,24,True,1015.4791666666666,24,True
2018-12-03,16.592916666666667,24,True,1015.3819583333334,24,True
2018-12-04,16.769791666666666,24,True,1016.125,24,True
2018-12-05,17.406208333333336,24,True,1015.1527916666668,24,True
2018-12-06,16.948,24,True,1016.6527916666668,24,True
2018-12-07,17.081625,24,True,1017.423625,24,True
2018-12-08,17.385083333333334,24,True,1016.6597916666666,24,True
2018-12-09,17.866666666666667,24,True,1013.3333333333334,24,True
2018-12-10,17.22854166666667,24,True,1014.1250416666667,24,True
2018-12-11,18.214666666666666,24,True,1015.7569583333334,24,True
2018-12-12,18.075333333333333,24,True,1012.4930416666666,24,True
2018-12-13,16.263541666666665,24,True,1015.6319583333334,24,True
2018-12-14,16.3005,24,True,1015.3958333333334,24,True
2018-12-15,15.761249999999999,24,True,1015.5902916666668,24,True
2018-12-16,15.918666666666667,24,True,1014.1389166666667,24,True
2018-12-17,15.660166666666667,24,True,1014.2917083333333,24,True
2018-12-18,16.1905,24,True,1014.0695000000001,24,True
2018-12-19,16.302958333333333,24,True,1015.4930833333333,24,True
2018-12-20,15.808333333333332,24,True,1013.8332916666667,24,True
2018-12-21,15.683958333333335,24,True,1014.1319166666667,24,True
2018-12-22,17.339291666666664,24,True,1016.0277916666668,24,True
2018-12-23,17.22075,24,True,1013.1527500000001,24,True
2018-12-24,16.35108333333333,24,True,1011.6458333333334,24,True
2018-12-25,16.12875,24,True,1012.1666666666666,24,True
2018-12-26,17.075833333333332,24,True,1012.6320000000001,24,True
2018-12-27,17.365583333333333,24,True,1011.2221666666666,24,True
2018-12-28,16.85025,24,True,1011.5694583333334,24,True
2018-12-29,16.696875,24,True,1012.729125,24,True
2018-12-30,16.580333333333332,24,True,1010.951375,24,True
2018-12-31,16.380083333333335,24,True,1010.1458333333334,24,True
2019-01-01,17.008958333333332,24,True,1009.8611666666667,24,True
2019-01-02,17.1435,24,True,1009.729125,24,True
2019-01-03,16.235458333333334,24,True,1009.6945000000001,24,True
2019-01-04,15.811124999999999,24,True,1011.8124583333333,24,True
2019-01-05,16.264625,24,True,1013.2082916666667,24,True
2019-01-06,17.527125,24,True,1013.9027916666668,24,True
2019-01-07,16.940166666666666,24,True,1015.0625,24,True
2019-01-08,18.570583333333335,24,True,1016.7499583333333,24,True
2019-01-09,18.013041666666666,24,True,1016.3125,24,True
2019-01-10,17.247,24,True,1014.1249583333333,24,True
2019-01-11,16.457333333333334,24,True,1017.4930416666666,24,True
2019-01-12,16.908708333333333,24,True,1017.2222499999999,24,True
2019-01-13,17.59208333333333,24,True,1015.673625,24,True
2019-01-14,17.737916666666667,24,True,1014.1944166666667,24,True
2019-01-15,17.385083333333334,24,True,1014.263875,24,True
2019-01-16,17.611333333333334,24,True,1015.6179999999999,24,True
2019-01-17,17.717541666666666,24,True,1014.0347916666666,24,True
2019-01-18,15.887208333333334,24,True,1013.013875,24,True
2019-01-19,16.78725,24,True,1014.6111666666667,24,True
2019-01-20,17.19425,24,True,1013.0555416666666,24,True
2019-01-21,16.97970833333333,24,True,1013.2985833333333,24,True
2019-01-22,17.160083333333333,24,True,1012.9930833333333,24,True
2019-01-23,16.772791666666667,24,True,1012.375,24,True
2019-01-24,17.200916666666668,24,True,1012.4722916666666,24,True
2019-01-25,17.686041666666664,24,True,1011.8679999999999,24,True
2019-01-26,17.080208333333335,24,True,1011.958375,24,True
2019-01-27,18.028916666666667,24,True,1011.6041666666666,24,True
2019-01-28,17.603375,24,True,1011.7985416666667,24,True
2019-01-29,18.707833333333333,24,True,1014.7777500000001,24,True
2019-01-30,19.036416666666668,24,True,1013.6875833333334,24,True
2019-01-31,18.11283333333333,24,True,1012.263875,24,True
2019-02-01,17.6765,24,True,1014.5833333333334,24,True
2019-02-02,17.108333333333334,12,True,1014.4583333333334,12,True
2019-02-03,16.95,7,True,1013.0857142857143,7,True
2019-02-04,17.9808,20,True,1012.0083500000001,20,True
2019-02-05,18.910625,24,True,1010.7570000000001,24,True
2019-02-06,18.78175,24,True,1010.3610416666667,24,True
2019-02-07,18.378541666666667,24,True,1011.2569583333334,24,True
2019-02-08,18.536916666666666,24,True,1011.0277916666668,24,True
2019-02-09,17.957,24,True,1012.8889166666667,24,True
2019-02-10,18.468958333333333,24,True,1011.763875,24,True
2019-02-11,18.032208333333333,24,True,1010.5416666666666,24,True
2019-02-12,16.790499999999998,24,True,1013.1944583333334,24,True
2019-02-13,16.911166666666666,24,True,1015.0903750000001,24,True
2019-02-14,16.965416666666666,24,True,1010.8402500000001,24,True
2019-02-15,17.153625,24,True,1013.1319583333334,24,True
2019-02-16,17.923666666666666,24,True,1015.6527500000001,24,True
2019-02-17,17.793208333333332,24,True,1012.8819166666667,24,True
2019-02-18,18.054041666666667,24,True,1014.2430833333333,24,True
2019-02-19,17.795875,24,True,1014.5972083333332,24,True
2019-02-20,18.804291666666668,24,True,1013.7292083333333,24,True
2019-02-21,18.68075,24,True,1015.1805833333333,24,True
2019-02-22,19.286333333333335,24,True,1013.16675,24,True
2019-02-23,18.76575,24,True,1009.8402500000001,24,True
2019-02-24,18.025833333333335,24,True,1011.6042083333333,24,True
2019-02-25,15.82209090909091,11,True,1012.7423636363636,11,True
2019-02-26,,0,False,,0,False
2019-02-27,,0,False,,0,False
2019-02-28,,0,False,,0,False
2019-03-01,,0,False,,0,False
2019-03-02,,0,False,,0,False
2019-03-03,,0,False,,0,False
2019-03-04,17.61336842105263,19,True,1013.9298421052632,19,True
2019-03-05,16.936083333333332,24,True,1013.3402500000001,24,True
2019-03-06,16.91604166666667,24,True,1013.9721666666666,24,True
2019-03-07,16.740550000000002,20,True,1014.0,20,True
2019-03-08,16.949,15,True,1011.3266666666666,15,True
2019-03-09,,0,False,,0,False
2019-03-10,,0,False,,0,False
2019-03-11,,0,False,,0,False
2019-03-12,,0,False,,0,False
2019-03-13,,0,False,,0,False
2019-03-14,,0,False,,0,False
2019-03-15,,0,False,,0,False
2019-03-16,,0,False,,0,False
2019-03-17,,0,False,,0,False
2019-03-18,,0,False,,0,False
2019-03-19,,0,False,,0,False
2019-03-20,,0,False,,0,False
2019-03-21,,0,False,,0,False
2019-03-22,,0,False,,0,False
2019-03-23,,0,False,,0,False
2019-03-24,,0,False,,0,False
2019-03-25,,0,False,,0,False
2019-03-26,,0,False,,0,False
2019-03-27,,0,False,,0,False
2019-03-28,,0,False,,0,False
2019-03-29,,0,False,,0,False
2019-03-30,,0,False,,0,False
2019-03-31,,0,False,,0,False
2019-04-01,,0,False,,0,False
2019-04-02,,0,False,,0,False
2019-04-03,,0,False,,0,False
2019-04-04,,0,False,,0,False
2019-04-05,,0,False,,0,False
2019-04-06,,0,False,,0,False
2019-04-07,,0,False,,0,False
2019-04-08,,0,False,,0,False
2019-04-09,,0,False,,0,False
2019-04-10,,0,False,,0,False
2019-04-11,,0,False,,0,False
2019-04-12,15.882444444444445,9,True,1014.7963333333332,9,True
2019-04-13,15.836166666666665,24,True,1015.4445000000001,24,True
2019-04-14,14.333958333333333,24,True,1014.2777500000001,24,True
2019-04-15,14.321625,24,True,1013.6527916666668,24,True
2019-04-16,14.012708333333334,24,True,1014.0625416666667,24,True
2019-04-17,14.337291666666667,24,True,1013.4652500000001,24,True
2019-04-18,14.546666666666667,24,True,1014.111125,24,True
2019-04-19,15.429041666666668,24,True,1016.0695000000001,24,True
2019-04-20,15.671750000000001,24,True,1017.2152500000001,24,True
2019-04-21,13.440541666666666,24,True,1016.9027916666668,24,True
2019-04-22,13.619750000000002,24,True,1015.4722499999999,24,True
2019-04-23,13.139916666666666,24,True,1015.326375,24,True
2019-04-24,14.763208333333333,24,True,1017.9583333333334,24,True
2019-04-25,14.811875,24,True,1017.1388333333333,24,True
2019-04-26,14.447916666666666,24,True,1017.1180833333333,24,True
2019-04-27,14.496250000000002,24,True,1014.7013333333333,24,True
2019-04-28,13.496708333333332,24,True,1011.7221666666666,24,True
2019-04-29,14.41,1,True,1013.0,1,True
2019-04-30,,0,False,,0,False
2019-05-01,,0,False,,0,False
2019-05-02,,0,False,,0,False
2019-05-03,,0,False,,0,False
2019-05-04,,0,False,,0,False
2019-05-05,,0,False,,0,False
2019-05-06,,0,False,,0,False
2019-05-07,15.10975,12,True,1011.5347499999999,12,True
2019-05-08,13.121250000000002,24,True,1014.638875,24,True
2019-05-09,14.226208333333332,24,True,1017.9028333333334,24,True
2019-05-10,12.703125,24,True,1016.4583333333334,24,True
2019-05-11,13.024833333333333,24,True,1019.0208333333334,24,True
2019-05-12,12.76625,24,True,1015.8610833333333,24,True
2019-05-13,12.436541666666665,24,True,1017.4861666666667,24,True
2019-05-14,10.658958333333333,24,True,1016.0764166666667,24,True
2019-05-15,11.130875000000001,24,True,1015.833375,24,True
2019-05-16,12.502375,24,True,1016.4444583333334,24,True
2019-05-17,12.826958333333332,24,True,1017.6110833333333,24,True
2019-05-18,14.149875,24,True,1015.7916666666666,24,True
2019-05-19,12.692458333333333,24,True,1015.9166666666666,24,True
2019-05-20,13.671708333333333,24,True,1020.416625,24,True
2019-05-21,12.268749999999999,24,True,1020.2360833333333,24,True
2019-05-22,12.410874999999999,24,True,1018.3194166666667,24,True
2019-05-23,12.053541666666668,24,True,1016.7847083333332,24,True
2019-05-24,11.770291666666667,24,True,1013.3333333333334,24,True
2019-05-25,13.116833333333332,24,True,1014.9514583333333,24,True
2019-05-26,13.075333333333333,24,True,1016.7430416666666,24,True
2019-05-27,12.287791666666665,24,True,1018.1666666666666,24,True
2019-05-28,12.8815,24,True,1015.888875,24,True
2019-05-29,13.44775,24,True,1014.9444583333334,24,True
2019-05-30,14.101708333333333,24,True,1018.0277916666668,24,True
2019-05-31,13.259416666666667,24,True,1019.5833333333334,24,True
2019-06-01,13.579791666666667,24,True,1020.1249583333333,24,True
2019-06-02,12.890749999999999,24,True,1018.4583333333334,24,True
2019-06-03,13.457583333333334,24,True,1014.7082916666667,24,True
2019-06-04,11.939833333333333,24,True,1015.833375,24,True
2019-06-05,11.444541666666666,24,True,1016.7777500000001,24,True
2019-06-06,14.703958333333333,24,True,1019.2639166666667,24,True
2019-06-07,14.632083333333334,24,True,1015.9304999999999,24,True
2019-06-08,11.712416666666668,24,True,1016.7777500000001,24,True
2019-06-09,10.824,24,True,1016.298625,24,True
2019-06-10,12.024083333333332,24,True,1016.3194583333334,24,True
2019-06-11,12.327041666666666,24,True,1015.8194583333334,24,True
2019-06-12,13.421291666666667,24,True,1017.625,24,True
2019-06-13,11.621541666666667,24,True,1020.3819166666667,24,True
2019-06-14,11.715125,24,True,1019.3679999999999,24,True
2019-06-15,11.524416666666667,24,True,1021.2430416666666,24,True
2019-06-16,10.405166666666666,24,True,1018.9167083333333,24,True
2019-06-17,9.119291666666667,24,True,1021.125,24,True
2019-06-18,12.724625000000001,24,True,1018.7430833333333,24,True
2019-06-19,12.719916666666668,24,True,1010.8194583333334,24,True
2019-06-20,13.22125,24,True,1015.1735416666667,24,True
2019-06-21,13.477833333333335,24,True,1018.263875,24,True
2019-06-22,11.985624999999999,24,True,1014.8542083333333,24,True
2019-06-23,11.700875000000002,24,True,1015.4027916666668,24,True
2019-06-24,12.404208333333335,24,True,1017.6180833333333,24,True
2019-06-25,12.473041666666667,24,True,1019.2152916666668,24,True
2019-06-26,11.317958333333335,24,True,1016.4514166666667,24,True
2019-06-27,11.654874999999999,24,True,1013.3402916666668,24,True
2019-06-28,12.915541666666668,24,True,1014.388875,24,True
2019-06-29,13.531833333333333,24,True,1019.3750416666667,24,True
2019-06-30,11.8065,24,True,1018.298625,24,True
2019-07-01,10.118666666666668,24,True,1018.479125,24,True
2019-07-02,10.130958333333334,24,True,1017.173625,24,True
2019-07-03,11.08,24,True,1014.548625,24,True
2019-07-04,11.94675,24,True,1014.2707916666667,24,True
2019-07-05,10.501875,24,True,1014.4722083333332,24,True
2019-07-06,13.177208333333333,24,True,1016.6874583333333,24,True
2019-07-07,13.164625000000001,24,True,1016.951375,24,True
2019-07-08,12.8715,24,True,1019.3124583333333,24,True
2019-07-09,12.222583333333333,24,True,1018.8333333333334,24,True
2019-07-10,9.972708333333333,24,True,1018.2222499999999,24,True
2019-07-11,10.6495,24,True,1018.5555833333333,24,True
2019-07-12,11.513875,24,True,1017.6804999999999,24,True
2019-07-13,12.973833333333333,24,True,1017.263875,24,True
2019-07-14,12.456000000000001,24,True,1017.7847499999999,24,True
2019-07-15,10.441583333333334,24,True,1015.5764166666667,24,True
2019-07-16,11.573541666666666,24,True,1018.1944166666667,24,True
2019-07-17,11.258416666666667,24,True,1019.076375,24,True
2019-07-18,11.638666666666666,24,True,1018.4929999999999,24,True
2019-07-19,12.924458333333334,24,True,1014.1458333333334,24,True
2019-07-20,11.722541666666666,24,True,1012.8264166666667,24,True
2019-07-21,11.703208333333334,24,True,1017.4027500000001,24,True
2019-07-22,12.095125000000001,24,True,1017.8472083333332,24,True
2019-07-23,10.381708333333334,24,True,1020.9304999999999,24,True
2019-07-24,9.609416666666666,24,True,1021.6875416666667,24,True
2019-07-25,10.45725,24,True,1025.1249583333333,24,True
2019-07-26,11.637458333333333,24,True,1020.0902500000001,24,True
2019-07-27,10.126583333333334,24,True,1017.0554999999999,24,True
2019-07-28,10.759333333333332,24,True,1020.458375,24,True
2019-07-29,12.183625,24,True,1019.5277916666668,24,True
2019-07-30,16.091625,24,True,1013.2360833333333,24,True
2019-07-31,14.365541666666667,24,True,1015.1110833333333,24,True
2019-08-01,13.983666666666666,24,True,1019.923625,24,True
2019-08-02,12.459083333333334,24,True,1018.4097499999999,24,True
2019-08-03,11.589125000000001,24,True,1014.7360833333333,24,True
2019-08-04,11.614416666666665,24,True,1015.5277916666668,24,True
2019-08-05,12.475583333333333,24,True,1018.0972499999999,24,True
2019-08-06,11.5075,24,True,1019.4930833333333,24,True
2019-08-07,11.199541666666667,24,True,1020.2500416666667,24,True
2019-08-08,10.90575,24,True,1022.548625,24,True
2019-08-09,10.326083333333333,24,True,1023.5625,24,True
2019-08-10,10.815916666666666,24,True,1017.7083333333334,24,True
2019-08-11,11.932416666666667,24,True,1020.7222499999999,24,True
2019-08-12,14.395333333333333,24,True,1018.6944166666667,24,True
2019-08-13,13.126958333333334,24,True,1010.1110416666667,24,True
2019-08-14,12.980291666666666,24,True,1015.423625,24,True
2019-08-15,12.685208333333334,24,True,1018.229125,24,True
2019-08-16,12.383249999999999,24,True,1019.6458333333334,24,True
2019-08-17,12.2265,24,True,1019.1527916666668,24,True
2019-08-18,11.829583333333334,24,True,1017.9582916666667,24,True
2019-08-19,10.920125,24,True,1017.201375,24,True
2019-08-20,11.223458333333333,24,True,1015.6597083333332,24,True
2019-08-21,11.553875,24,True,1017.729125,24,True
2019-08-22,12.758375000000001,24,True,1014.8957916666667,24,True
2019-08-23,11.520791666666668,24,True,1016.0694583333334,24,True
2019-08-24,12.077375000000002,24,True,1016.645875,24,True
2019-08-25,12.7515,24,True,1017.138875,24,True
2019-08-26,16.008375,24,True,1015.5902916666668,24,True
2019-08-27,22.000375000000002,24,True,1009.4514166666667,24,True
2019-08-28,13.541333333333334,24,True,1014.930625,24,True
2019-08-29,11.874791666666667,24,True,1015.9929999999999,24,True
2019-08-30,13.497124999999999,24,True,1016.2360416666667,24,True
2019-08-31,12.038958333333333,24,True,1017.3472499999999,24,True
2019-09-01,11.290666666666667,24,True,1015.4236666666667,24,True
2019-09-02,11.484333333333334,24,True,1015.4722083333332,24,True
2019-09-03,10.08625,24,True,1014.2292083333333,24,True
2019-09-04,11.997416666666666,24,True,1015.2360833333333,24,True
2019-09-05,12.898958333333333,24,True,1017.361125,24,True
2019-09-06,11.358625000000002,24,True,1016.9930833333333,24,True
2019-09-07,12.233291666666666,24,True,1018.986125,24,True
2019-09-08,12.103166666666667,24,True,1019.6944583333334,24,True
2019-09-09,12.117708333333333,24,True,1021.8195416666667,24,True
2019-09-10,11.53375,24,True,1019.6457916666667,24,True
2019-09-11,12.643583333333334,24,True,1021.4583333333334,24,True
2019-09-12,12.697541666666666,24,True,1014.4652916666668,24,True
2019-09-13,12.941083333333333,24,True,1015.5764166666667,24,True
2019-09-14,12.911041666666668,24,True,1016.9792083333333,24,True
2019-09-15,11.95575,24,True,1019.1458333333334,24,True
2019-09-16,12.546333333333335,24,True,1019.3402500000001,24,True
2019-09-17,11.301499999999999,24,True,1019.9514583333333,24,True
2019-09-18,11.980458333333333,24,True,1015.3610416666667,24,True
2019-09-19,13.466125,24,True,1019.2915833333333,24,True
2019-09-20,13.28325,24,True,1018.2430416666666,24,True
2019-09-21,12.371,24,True,1016.1458333333334,24,True
2019-09-22,12.207875,24,True,1018.4584166666667,24,True
2019-09-23,12.528458333333333,24,True,1018.9583333333334,24,True
