gap_id,date,pred_log10_chl,pred_chl,q05,q10,q25,q50,q75,q90,q95,artificial_validation_supported,event_caveat,quantile_calibrated,scenario_only_256day
REAL_L010_20150701,2015-07-13,0.1012486368417739,1.2625501471303622,-0.2183230519294738,-0.1302316188812255,-0.0206120014190673,0.0843226015567779,0.2035923302173614,0.3407387733459472,0.4492534399032593,True,no_event_bias_correction_applied,False,False
REAL_L010_20150701,2015-07-14,0.0604678802192211,1.149391232992089,-0.1444579362869262,-0.0881977677345275,-0.0161076784133911,0.0500702857971191,0.1279542744159698,0.2149778604507446,0.27903613448143,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-04,0.5831125974655151,3.8292400933548034,0.2817858457565307,0.36186283826828,0.47347491979599,0.581313967704773,0.6923328042030334,0.8057253360748291,0.8852923512458801,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-05,0.5728407502174377,3.7397343223941415,0.1052282750606536,0.2246749699115753,0.4060679674148559,0.5828475952148438,0.7553566098213196,0.9164571166038512,1.019252896308899,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-06,0.5738500952720642,3.748435957520876,0.0462647974491119,0.1764519810676574,0.3795827627182007,0.5884562134742737,0.7878252267837524,0.9645193815231324,1.073850393295288,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-07,0.5995422601699829,3.9768779265135583,0.0336314439773559,0.1755289733409881,0.4043390154838562,0.6318166255950928,0.8350216150283813,1.0072681903839111,1.1091899871826172,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-08,0.569297194480896,3.7093447118866183,-0.0159175992012023,0.1262211501598358,0.3491765856742859,0.5882364511489868,0.8121771812438965,1.0047332048416138,1.1204533576965332,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-09,0.5232844948768616,3.336449031804619,-0.1045405268669128,0.0488657653331756,0.2983350753784179,0.559849739074707,0.7941277027130127,0.9803352355957032,1.0860185623168943,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-10,0.5863434076309204,3.857832856938751,-0.0379254221916198,0.1197617948055267,0.3677132427692413,0.6236612796783447,0.8521660566329956,1.0368947982788086,1.14213228225708,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-11,0.6206372380256653,4.174815027099138,-0.0189488530158996,0.14075767993927,0.3992474675178528,0.6736174821853638,0.8991286754608154,1.074005365371704,1.1766526699066162,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-12,0.5884760618209839,3.876823789872881,-0.0341424345970153,0.1216552853584289,0.3593997359275818,0.6145353317260742,0.8495125770568848,1.0464082956314087,1.1619632244110107,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-13,0.6226447224617004,4.194157377316911,-0.0155481100082397,0.1470764279365539,0.4063185453414917,0.6713385581970215,0.8960853815078735,1.0760271549224854,1.177215337753296,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-14,0.6304784417152405,4.270497202582402,0.0681852996349334,0.2183510065078735,0.443413108587265,0.6625173091888428,0.8619499802589417,1.029923677444458,1.1290090084075928,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-15,0.6323951482772827,4.289386180803543,-0.0029936432838439,0.1663135886192321,0.4305411279201507,0.6833724975585938,0.8999018669128418,1.0750693082809448,1.1745610237121582,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-16,0.6781131029129028,4.765550794475412,0.1097034215927124,0.2601781189441681,0.5047640800476074,0.7289640307426453,0.912527322769165,1.0687997341156006,1.1618552207946775,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-17,0.710260808467865,5.131694670287337,0.2806015908718109,0.397083580493927,0.5679665803909302,0.7324270009994507,0.8799146413803101,1.014507293701172,1.0993247032165527,True,no_event_bias_correction_applied,False,False
REAL_L010_20150804,2015-08-18,0.7528950572013855,5.661024796628537,0.4603202641010284,0.5400733351707458,0.6556411981582642,0.7633090019226074,0.8633451461791992,0.9601080417633056,1.0274685621261597,True,no_event_bias_correction_applied,False,False
REAL_L001_20150914,2015-09-14,1.0979139804840088,12.528929932876231,0.8568280935287476,0.9267146587371826,1.013584017753601,1.1045030355453491,1.188862919807434,1.27197003364563,1.3229347467422483,True,no_event_bias_correction_applied,False,False
REAL_L001_20151019,2015-10-19,0.901319146156311,7.96744632042668,0.733086109161377,0.7842177748680115,0.8475244045257568,0.9042925834655762,0.9581630229949952,1.0181677341461182,1.0637829303741455,True,no_event_bias_correction_applied,False,False
REAL_L001_20151109,2015-11-09,-0.1318814754486084,0.7381056411693618,-0.4483045935630798,-0.3762464523315429,-0.2741265892982483,-0.1618518829345703,-0.0225613713264465,0.127067357301712,0.2328532338142395,True,no_event_bias_correction_applied,False,False
REAL_L001_20151109,2015-11-10,0.0337380841374397,1.0807819528843974,-0.4151328206062317,-0.3118934631347656,-0.1604923009872436,0.0102868676185607,0.2099307775497436,0.3918970823287964,0.511570394039154,True,no_event_bias_correction_applied,False,False
REAL_L001_20151109,2015-11-11,0.2684055268764496,1.8552631856700457,-0.2029750943183899,-0.091735303401947,0.0746727585792541,0.252942830324173,0.4411241710186004,0.635492742061615,0.7693167924880981,True,no_event_bias_correction_applied,False,False
REAL_L001_20151109,2015-11-12,0.216899111866951,1.647779562082932,-0.2169166803359985,-0.1102277636528015,0.0587523877620697,0.2219009697437286,0.3855546712875366,0.5401549339294434,0.6390752792358398,True,no_event_bias_correction_applied,False,False
REAL_L001_20151109,2015-11-13,0.3578969836235046,2.2798012299489545,0.0192853212356567,0.1251610815525055,0.2605285346508026,0.3745482563972473,0.4786534607410431,0.5838972926139832,0.6632050275802612,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-11-30,0.118980124592781,1.31516464254659,-0.1265588402748108,-0.0659516453742981,0.009234070777893,0.0777381062507629,0.1822932660579681,0.3253207802772522,0.430785208940506,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-01,0.145538255572319,1.3981000639344678,-0.2290601134300232,-0.1360202431678772,-0.0107934474945068,0.100406527519226,0.2580259442329407,0.4531000852584839,0.5831091403961182,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-02,0.3301582336425781,2.138741190272443,-0.1372855305671692,-0.0309900641441345,0.1226051747798919,0.2957912385463714,0.505706787109375,0.7071855068206787,0.8480948209762573,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-03,0.4165949821472168,2.6097264194547334,-0.1555994153022766,-0.0328560471534729,0.1588132977485656,0.3761705756187439,0.6507062911987305,0.8847516775131226,1.0341782569885254,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-04,0.3030895590782165,2.009507165223667,-0.255397617816925,-0.1339017748832702,0.0526212453842163,0.2682606279850006,0.5212243795394897,0.7584593892097473,0.91036057472229,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-05,0.3097569346427917,2.040595547213548,-0.2608137726783752,-0.1403006911277771,0.0494342446327209,0.2674650847911834,0.5350998640060425,0.7808422446250916,0.9365715980529784,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-06,0.5538530349731445,3.5797527795577264,-0.0095793604850769,0.1180783510208129,0.3153295516967773,0.5463566184043884,0.7879622578620911,0.9962974786758424,1.1225261688232422,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-07,0.3448559939861297,2.2123609998107994,-0.2648677229881286,-0.1437404751777649,0.0542735457420349,0.2951943874359131,0.6103933453559875,0.8609545826911926,1.001784086227417,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-08,0.5686240792274475,3.703600032424392,-0.0306807160377502,0.1032245159149169,0.3069901168346405,0.5548616051673889,0.8139687776565552,1.046328902244568,1.1856753826141355,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-09,0.5929309725761414,3.916796180073998,0.0202931761741638,0.1513019800186157,0.3523626923561096,0.5829311013221741,0.8252779245376587,1.043160915374756,1.1751892566680908,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-10,0.4129225313663482,2.587751275770891,-0.2492495775222778,-0.117313265800476,0.1032483875751495,0.3957549631595611,0.7038280367851257,0.954370379447937,1.0998187065124512,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-11,0.4032393097877502,2.5306921024921727,-0.2185029983520507,-0.0845839381217956,0.1235207617282867,0.3624709844589233,0.657372772693634,0.9152902364730836,1.0671072006225586,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-12,0.4581504464149475,2.871775237682397,-0.1936325430870056,-0.0571858882904052,0.1738671660423278,0.454275906085968,0.7390376329421997,0.9761423468589784,1.1145488023757937,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-13,0.4501359164714813,2.819265108283348,-0.2311667203903198,-0.0953834056854248,0.1447587013244629,0.4464470744132995,0.7516145706176758,0.9992588758468628,1.1354223489761353,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-14,0.550420880317688,3.551574100819052,-0.1254550218582153,0.0389736294746398,0.2983507812023163,0.589489758014679,0.8505655527114868,1.0450893640518188,1.1559324264526367,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-15,0.4672145843505859,2.932341753694949,-0.1609966158866882,-0.0358262062072753,0.1765846610069275,0.454920083284378,0.7487514615058899,0.9803870320320128,1.1066815853118896,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-16,0.4437823593616485,2.7783206021090137,-0.2051544785499572,-0.0754774212837219,0.1431645452976226,0.4176886975765228,0.7236881256103516,0.9797436594963074,1.1228232383728027,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-17,0.5417010188102722,3.480975918326598,-0.1030597686767578,0.0447397232055664,0.2852920293807983,0.5632161498069763,0.8208332061767578,1.030623435974121,1.1502622365951538,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-18,0.5686904788017273,3.704166321603519,-0.027377426624298,0.1127744019031524,0.3197422623634338,0.5531733632087708,0.805419921875,1.0377247333526611,1.1793761253356934,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-19,0.437375396490097,2.7376340664811156,-0.1851722002029419,-0.0563432574272155,0.1493784785270691,0.4045534431934356,0.703559398651123,0.953588604927063,1.0920631885528564,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-20,0.5182988047599792,3.298365694002913,-0.1371570229530334,0.0181110501289367,0.2638591825962066,0.5383116006851196,0.8027130365371704,1.013063669204712,1.1291899681091309,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-21,0.444338709115982,2.78188202998142,-0.2128251791000366,-0.0635208487510681,0.1628262102603912,0.4219770133495331,0.7218918800354004,0.9685124158859252,1.1115095615386963,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-22,0.5854275822639465,3.849706162461563,-0.0261934399604797,0.12167689204216,0.3408030867576599,0.5806282758712769,0.8337804675102234,1.0580048561096191,1.1892926692962646,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-23,0.5458605289459229,3.5144755713960407,-0.1187115907669067,0.041852056980133,0.297122061252594,0.5819957852363586,0.835121750831604,1.035840630531311,1.1478033065795898,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-24,0.6100539565086365,4.0743089365094605,-0.0073611140251159,0.1410482823848724,0.3644924759864807,0.6100436449050903,0.8639922142028809,1.085659146308899,1.212503433227539,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-25,0.5241139531135559,3.342827398785188,-0.1894478797912597,-0.0127411484718322,0.2675237655639648,0.5724921822547913,0.8411619663238525,1.0410774946212769,1.1487312316894531,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-26,0.5483335256576538,3.534545084741231,-0.1183796525001525,0.0428581237792968,0.2947323322296142,0.5766772627830505,0.8374843597412109,1.0456782579421997,1.1592838764190674,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-27,0.4377709031105041,2.740128331586934,-0.2077627778053283,-0.060200810432434,0.1619791090488433,0.4139600694179535,0.7090405225753784,0.9545480012893676,1.0928322076797483,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-28,0.5053335428237915,3.2013528391328716,-0.1722511053085327,-0.0149776935577392,0.2444864511489868,0.5445801019668579,0.811626672744751,1.0106532573699951,1.1132171154022217,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-29,0.4955568611621856,3.130090260143934,-0.2165560722351074,-0.0517312288284301,0.2249873578548431,0.5615043640136719,0.8228594064712524,1.01203453540802,1.115799903869629,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-30,0.4954027533531189,3.128979756099938,-0.1968405842781067,-0.021804392337799,0.2517166137695312,0.5454695224761963,0.8015210032463074,0.99134361743927,1.0964133739471436,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2015-12-31,0.5088672041893005,3.2275070841804334,-0.1757027506828308,-0.0108813643455505,0.2583885490894317,0.5590466260910034,0.8138508796691895,1.0052677392959597,1.1121008396148682,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-01,0.5034270286560059,3.187329986819329,-0.2028711438179016,-0.0533211231231689,0.191075712442398,0.521067202091217,0.830513596534729,1.0574619770050049,1.180063009262085,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-02,0.6270411610603333,4.23683119495597,-0.0196807980537414,0.1398338377475738,0.377226710319519,0.6455586552619934,0.9015837907791138,1.115295171737671,1.2294703722000122,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-03,0.5369216203689575,3.4428778955208337,-0.176965594291687,-0.0093287825584411,0.2641490697860718,0.5781622529029846,0.8551843166351318,1.068165302276611,1.1790850162506104,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-04,0.4621537029743194,2.898369180149007,-0.2159514427185058,-0.061871588230133,0.1750320196151733,0.4550486207008362,0.7576700448989868,0.9984700679779052,1.1266779899597168,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-05,0.4620429575443268,2.897630187984094,-0.2239141464233398,-0.0670808553695678,0.1727455556392669,0.4587782323360443,0.7634498476982117,1.0012075901031494,1.1291143894195557,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-06,0.4743601977825165,2.9809877941052467,-0.2303488850593567,-0.0685048699378967,0.1820365786552429,0.4861641526222229,0.792490541934967,1.0192067623138428,1.139477014541626,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-07,0.6281242370605469,4.247410507136874,0.0265346765518188,0.1782907843589782,0.4097262024879455,0.6443771123886108,0.8774423599243164,1.0735714435577393,1.1869268417358398,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-08,0.4765914380550384,2.9963423876400355,-0.2341169118881225,-0.0725365877151489,0.1765138208866119,0.4951460063457489,0.8037323951721191,1.0225067138671875,1.1448943614959717,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-09,0.5466325879096985,3.520728921929987,-0.1480960845947265,0.0272407531738281,0.3005526065826416,0.6013462543487549,0.855893611907959,1.0431122779846191,1.1463783979415894,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-10,0.5723854899406433,3.7358161044721023,-0.0468515157699584,0.0959841609001159,0.3149584531784057,0.572717010974884,0.8375661969184875,1.0525095462799072,1.1798145771026611,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-11,0.4241936504840851,2.6557895058216787,-0.2437107563018798,-0.089132010936737,0.1410065293312072,0.4349937736988067,0.7167881727218628,0.9355318546295166,1.073878288269043,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-12,0.3255234360694885,2.1160378710632566,-0.2324998378753662,-0.1037474274635315,0.0842292308807373,0.2908471822738647,0.5340820550918579,0.7709177136421204,0.9348352551460266,True,no_event_bias_correction_applied,False,False
REAL_L031_20151130,2016-01-13,0.2343126982450485,1.7151918256917298,-0.178874135017395,-0.076091468334198,0.0691386759281158,0.2160834074020385,0.3834142684936523,0.5566838979721069,0.6698341965675354,True,no_event_bias_correction_applied,False,False
REAL_L001_20160201,2016-02-01,0.6174054145812988,4.1438632460774025,0.3555556535720825,0.4267277121543884,0.5267787575721741,0.6228580474853516,0.7162917852401733,0.8069912195205688,0.8666346073150635,True,no_event_bias_correction_applied,False,False
REAL_L001_20160201,2016-02-02,0.5918249487876892,3.9068339117545143,0.2669532597064972,0.3524713218212127,0.4763743877410888,0.5948964357376099,0.7152519226074219,0.829887866973877,0.9069396257400512,True,no_event_bias_correction_applied,False,False
REAL_L001_20160201,2016-02-03,0.5186658501625061,3.301154496879414,0.1703693270683288,0.2613148987293243,0.400269865989685,0.5230218768119812,0.6479831337928772,0.7721918821334839,0.8555096387863159,True,no_event_bias_correction_applied,False,False
REAL_L001_20160201,2016-02-04,0.4948445856571197,3.12496088491522,0.2210820913314819,0.2925969064235687,0.3997030258178711,0.496788889169693,0.5935951471328735,0.6943780779838562,0.7657679319381714,True,no_event_bias_correction_applied,False,False
REAL_L001_20160616,2016-06-16,-0.0695836097002029,0.8519544786349562,-0.2333913445472717,-0.1942116022109985,-0.1330991387367248,-0.0740917325019836,-0.0114184617996215,0.0573115646839141,0.1018154621124267,True,no_event_bias_correction_applied,False,False
REAL_L001_20160616,2016-06-17,-0.0206933356821537,0.9534691906964612,-0.2679921984672546,-0.2126328945159912,-0.117281973361969,-0.0193114876747131,0.0816409289836883,0.1685258448123932,0.2221984267234802,True,no_event_bias_correction_applied,False,False
REAL_L001_20160616,2016-06-18,-0.0039707846008241,0.9908986013336823,-0.2812922596931457,-0.2223148345947265,-0.1126378774642944,-0.0015738606452941,0.111191302537918,0.2087492942810058,0.2700827419757843,True,no_event_bias_correction_applied,False,False
REAL_L001_20160616,2016-06-19,-0.0081219840794801,0.9814722296342718,-0.2658507823944092,-0.2080001831054687,-0.1097397804260253,-0.0102808475494384,0.0917772650718689,0.189727246761322,0.2555132210254669,True,no_event_bias_correction_applied,False,False
REAL_L001_20160616,2016-06-20,-0.0082759642973542,0.9811243078302144,-0.2233319878578186,-0.1702890992164611,-0.0899873971939086,-0.0111804604530334,0.0723916292190551,0.1552490592002868,0.2092165052890777,True,no_event_bias_correction_applied,False,False
REAL_L001_20160616,2016-06-21,-0.0365624018013477,0.9192583812531218,-0.1922523975372314,-0.1514288187026977,-0.0945000052452087,-0.0411614179611206,0.0167159438133239,0.08056640625,0.1261234879493713,True,no_event_bias_correction_applied,False,False
REAL_L001_20160719,2016-07-19,0.3074295818805694,2.0296893918050314,0.0531395375728607,0.1172425746917724,0.2147742509841919,0.3082666993141174,0.4022254943847656,0.4959897696971893,0.5603686571121216,True,no_event_bias_correction_applied,False,False
REAL_L001_20160719,2016-07-20,0.3311122357845306,2.1434444651412377,0.0302323102951049,0.1062082648277282,0.2256098687648773,0.3408997058868408,0.447746217250824,0.5490845441818237,0.6180049180984497,True,no_event_bias_correction_applied,False,False
REAL_L001_20160719,2016-07-21,0.4078895151615143,2.557935063545776,0.199834257364273,0.2571110129356384,0.3367043733596802,0.4120808243751526,0.4834842383861542,0.5565456748008728,0.6094664931297302,True,no_event_bias_correction_applied,False,False
REAL_L001_20160726,2016-07-26,0.3810514509677887,2.4046476622978585,0.2248763442039489,0.2666577994823456,0.3261117041110992,0.3832075595855713,0.4408490061759949,0.4949619770050049,0.5306954979896545,True,no_event_bias_correction_applied,False,False
REAL_L001_20160728,2016-07-28,0.2293176501989364,1.695577520583052,0.0140457153320312,0.06840580701828,0.149402767419815,0.2289674282073974,0.3080290853977203,0.3887287676334381,0.4476438760757446,True,no_event_bias_correction_applied,False,False
REAL_L001_20160728,2016-07-29,0.1362322866916656,1.3684605645339845,-0.1277806162834167,-0.0655592679977417,0.0317040085792541,0.1318338513374328,0.235064148902893,0.3382818698883056,0.4100819826126098,True,no_event_bias_correction_applied,False,False
REAL_L001_20160728,2016-07-30,0.0760811790823936,1.1914646978743508,-0.1255942583084106,-0.0756604075431823,-0.0032353997230529,0.0696693658828735,0.1493617594242096,0.231791615486145,0.2862356007099151,True,no_event_bias_correction_applied,False,False
REAL_L001_20160803,2016-08-03,0.1439028680324554,1.3928452518304355,-0.0050755739212036,0.0342609286308288,0.0916422009468078,0.144163966178894,0.1971503794193267,0.2527813613414764,0.2923967540264129,True,no_event_bias_correction_applied,False,False
REAL_L001_20160805,2016-08-05,0.3075563013553619,2.0302817058027327,0.1647611856460571,0.2055976688861847,0.2595157623291015,0.3081410229206085,0.3583258688449859,0.4104907512664795,0.4460618197917938,True,no_event_bias_correction_applied,False,False
REAL_L001_20160809,2016-08-09,0.8434059023857117,6.9727790286966,0.6108137965202332,0.6812640428543091,0.7739613056182861,0.8570420145988464,0.9309881925582886,1.0012834072113037,1.0484883785247805,True,no_event_bias_correction_applied,False,False
REAL_L001_20160809,2016-08-10,0.9321183562278748,8.55299771940934,0.6982136964797974,0.7705341577529907,0.8647457957267761,0.9478039741516112,1.0180177688598633,1.0879075527191162,1.1376056671142578,True,no_event_bias_correction_applied,False,False
REAL_L001_20160816,2016-08-16,0.9545946717262268,9.007300912384345,0.7558825612068176,0.8168601989746094,0.894569456577301,0.9641823768615724,1.026154637336731,1.0902481079101562,1.134265661239624,True,no_event_bias_correction_applied,False,False
REAL_L001_20160823,2016-08-23,0.8265932202339172,6.708002568625166,0.5783963799476624,0.6446667909622192,0.7387270331382751,0.8314394950866699,0.9221016764640808,1.007485032081604,1.0633360147476196,True,no_event_bias_correction_applied,False,False
REAL_L001_20160823,2016-08-24,0.9281896948814392,8.475975542525767,0.6944576501846313,0.7609357833862305,0.8530020117759705,0.9388806819915771,1.0189576148986816,1.0915215015411377,1.1395721435546875,True,no_event_bias_correction_applied,False,False
REAL_L001_20160830,2016-08-30,0.6273724436759949,4.2400643099233415,0.4272348284721374,0.4826724827289581,0.5577526092529297,0.6280062794685364,0.69815593957901,0.7719406485557556,0.8258443474769592,True,no_event_bias_correction_applied,False,False
REAL_L001_20160906,2016-09-06,0.9259820580482484,8.432999179041916,0.6783098578453064,0.7542769312858582,0.8540990352630615,0.9386741518974304,1.0169572830200195,1.0958292484283447,1.1437277793884275,True,no_event_bias_correction_applied,False,False
REAL_L001_20160909,2016-09-09,1.1291035413742063,13.461812626775314,0.9637094736099244,1.0145788192749023,1.0773817300796509,1.1335381269454956,1.188101887702942,1.244243621826172,1.2821710109710691,True,no_event_bias_correction_applied,False,False
REAL_L001_20160916,2016-09-16,0.8934575915336609,7.824517956204949,0.6827981472015381,0.7444202303886414,0.8246921300888062,0.8986330628395081,0.9684911966323853,1.0420184135437012,1.0931501388549805,True,no_event_bias_correction_applied,False,False
REAL_L001_20160923,2016-09-23,0.2079170048236847,1.6140500768041564,-0.0225133299827575,0.0410932898521423,0.1287241280078888,0.211217850446701,0.2944248616695404,0.3733699917793274,0.4291021525859833,True,no_event_bias_correction_applied,False,False
REAL_L001_20160930,2016-09-30,0.671852707862854,4.69734769780913,0.5203724503517151,0.5662357211112976,0.623867392539978,0.6739821434020996,0.7220636606216431,0.7758265733718872,0.8206213116645813,True,no_event_bias_correction_applied,False,False
REAL_L001_20161007,2016-10-07,0.4117200970649719,2.580596459296024,0.2425007224082946,0.2878823578357696,0.3501692712306976,0.4126139283180237,0.474873423576355,0.5350412726402283,0.5789600014686584,True,no_event_bias_correction_applied,False,False
REAL_L001_20161014,2016-10-14,0.828222393989563,6.73321363152142,0.6273460388183594,0.6822075843811035,0.7570975422859192,0.8313688039779663,0.9016029238700868,0.9728817343711852,1.0250520706176758,True,no_event_bias_correction_applied,False,False
REAL_L001_20161021,2016-10-21,0.7321256995201111,5.396667977470811,0.5251746773719788,0.5805937647819519,0.6620875597000122,0.7396056652069092,0.8108664155006409,0.8782318830490112,0.9283198714256288,True,no_event_bias_correction_applied,False,False
REAL_L001_20161028,2016-10-28,1.1936997175216677,15.62067215344966,1.0138229131698608,1.0725795030593872,1.1426751613616943,1.205580711364746,1.2589294910430908,1.3132476806640625,1.349062204360962,True,no_event_bias_correction_applied,False,False
REAL_L001_20161106,2016-11-06,0.836775004863739,6.867125823481949,0.6760643720626831,0.7232276201248169,0.7844088077545166,0.8416935205459595,0.8950443863868713,0.9483203887939452,0.988666534423828,True,no_event_bias_correction_applied,False,False
REAL_L001_20161120,2016-11-20,0.5838696360588074,3.8359208381275063,0.4363689720630646,0.4778884947299957,0.5312735438346863,0.5823805928230286,0.634547770023346,0.6905195713043213,0.7341086864471436,True,no_event_bias_correction_applied,False,False
